tr_index,time,spectral_flux,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,spectral_centroid,fundamental_frequency,rms_energy_db,category,is_music,is_silence,is_speech,is_speech_music
275,413.2455328798186,0.05553299983869285,-0.5112046977930605,0.2645473002914959,1.0647906301205887,-0.38199602696601553,-0.7581653759971738,0.3916265792925069,1.1279479146591684,1.3072862902345133,0.9063776486765389,-0.15459110246155816,-0.33512516796098,0.17894473534045569,0.5436294006611552,-0.45047353057770817,-0.6622301877108596,-1.1497697157124753,speech,False,False,True,False
276,414.75482993197284,-0.5025390015805965,-1.2269758491005873,-0.5369097472425194,0.9130314652648359,-0.5915825510506941,-0.6219374157357882,0.6582937320729688,1.3324313083767427,1.5560513326240173,1.2036110093487264,0.3742138745158083,-0.08532510834990671,-0.16533947866765958,0.3224408832704305,-0.03952887173901319,-0.8763219137244389,-2.302097517573794,speech,False,False,True,False
277,416.25251700680275,-0.9008003896913308,-1.67238993116877,-1.2564601299795914,0.4824358815276338,-0.7826997432946984,-0.5375566382688123,0.5702364338222004,1.1221162803060014,1.7720304121933894,1.5875739749016389,0.6865910007782274,-0.08074441227737314,-0.824712660444347,-0.2906090082184073,0.38406848636176355,-0.8840111335448799,-2.857937127907064,speech,False,False,True,False
278,417.75020408163266,-0.7789446046701622,-1.3224391857497981,-1.1728986032044446,-0.09227466802731364,-0.9946813884529087,-0.41807224567598505,-0.21063346113699694,0.19067090829173083,1.805761740529128,1.62839948748761,0.3167255810819836,-0.6503791182226761,-1.6488850044717693,-0.9272325618854375,0.30781263103180706,-0.43744534811245006,-2.195916897974208,speech,False,False,True,False
279,419.2478911564626,-0.3501007949266808,-0.40746786474937546,-0.3155898239146171,-0.4387376242510794,-1.2158437082977016,-0.34111834742604646,-1.0955794621996078,-0.9019097619170141,1.6027679953877552,1.4738031144852464,-0.30879669771703333,-1.4640289828354476,-2.046532562671172,-1.0867669720015396,-0.23879802758559227,0.10159006488240403,-0.8660558610822752,speech,False,False,True,False
280,420.7455782312925,0.055534398603253585,0.30396855705149317,0.41447474888627367,-0.5467160463634528,-1.2691425406265142,-0.3170305077717373,-1.545493847129504,-1.4621118558603525,1.2915821163899424,1.2570389560797393,-0.6074156261210661,-1.9203920664589649,-2.2024119009219048,-1.1709849524825824,-0.7264195316404021,0.5426802053867187,0.20051886643479053,speech,False,False,True,False
281,422.25487528344667,0.07072545036205587,0.3841923543725463,0.4954945539112279,-0.5251617417539058,-1.238012536285924,-0.2607664083738249,-1.3319682010173826,-1.371075259470693,1.023701136481205,1.0955991447025009,-0.5089357770247872,-1.8705443302281353,-2.286519492413582,-1.3247518781022303,-0.8440801711683651,0.6638044739034621,0.4153227304789284,speech,False,False,True,False
282,423.75256235827663,-0.2632522067312773,0.1599062816657824,0.3234098905583348,-0.3574466761910605,-1.1621631542321567,-0.011514426296372901,-0.5337027639868435,-0.9065006514202034,0.6725764526904782,0.9418128577363685,-0.18120627940962417,-1.3482254078437834,-1.7826639434797842,-1.1611041831556657,-0.742395683324977,0.3337407670997755,0.0976745981776035,speech,False,False,True,False
283,425.2502494331066,-0.43618670877515575,0.08706964144704397,0.2694799494705546,-0.14829456714098113,-0.6852026290883177,0.3365502434455378,-0.006174898307886896,-0.635127308096244,-0.05730928362301897,0.7252623421511409,0.43292142619129054,-0.8745966936038246,-1.0112384821073397,-0.5495651496768051,-0.5614285128935697,-0.1846908037050517,-0.16611252888389252,speech,False,False,True,False
284,426.7479365079365,-0.15853174320428434,0.29596942833515993,0.48813332154852546,-0.015981309829834874,-0.21612736761955914,0.4536507225689522,-0.17325551870253325,-0.7482727126467391,-0.6041207386650684,0.40921875753902237,0.7360001883795891,-0.6631242914212289,-0.511540782044857,-0.022616217655961213,-0.5355801885265559,-0.46529651675669415,-0.02393170747281299,speech,False,False,True,False
285,428.2456235827664,0.38266117234966185,0.6431278536746428,0.8117695347613406,-0.07668479530668629,-0.12699952143392082,0.16413990259134342,-0.8879619450758823,-1.081328542412005,-0.6465284439499956,-0.043528631434054055,0.3699133014146006,-0.6834230244338501,-0.5565416428418888,-0.07384614830201523,-0.6946269712070293,-0.3467137042268924,0.4546461933878703,speech,False,False,True,False
286,429.7549206349206,1.0000290675568642,1.0512164144164104,1.1476040455779368,-0.23407617729997193,-0.1255653676779362,-0.21456058862816474,-1.5193456120063178,-1.1572279184769676,-0.6384231461192934,-0.6239382979125635,-0.15415783703325447,-0.9100779196021566,-0.791854410509007,-0.2772648960958497,-0.8775580964557345,-0.28746887660988507,0.9259193717727804,speech,False,False,True,False
287,431.2526077097506,1.3149560028508935,1.4005265160994644,1.3249340338993116,-0.38263303103243257,0.1404593782857178,-0.42422171191774083,-1.5157195942794388,-0.853408299850068,-0.9758051508204636,-0.915664634997337,-0.49279506907429466,-1.2909119790608996,-0.8116414508428762,-0.4530335193977071,-0.8645766352319352,-0.35787938951853165,1.1166846492830953,speech,False,False,True,False
288,432.75029478458055,1.0292023184415309,1.3852220826406048,1.2652717934118907,-0.3565836750781582,0.2030598096880665,-0.4514484805049267,-0.9725873736953218,-0.3742979547218347,-1.0301116790523823,-0.7504297507767167,-0.5719226856505898,-1.3247649627536278,-0.6074855031909329,-0.5502243949682923,-0.7493399966502878,-0.432438967337224,0.8795966939441764,speech,False,False,True,False
289,434.2479818594104,0.6969839777877871,1.0157518240153158,0.9652429229083495,-0.27918209794031773,-0.07394134758488509,-0.4102203898021945,-0.38481860642319493,0.06782573929834004,-0.7957037442817941,-0.48964109650708154,-0.3666595444721911,-1.1188228578835526,-0.414027498995661,-0.3482146889136682,-0.5884823994164293,-0.4127529346193535,0.5364085016362892,speech,False,False,True,False
290,435.74566893424037,0.5906956512045871,0.7000666382824317,0.720050167188168,-0.2423108400229485,-0.189558275741311,0.03712440892078285,-0.08788770611551411,0.013174610355987703,-0.6959842253131344,-0.21138666880607276,-0.006976835450734045,-1.129052253922837,-0.4481685387712381,0.01350070378272226,-0.5171686468154458,-0.32730275832071887,0.37929860817150174,speech,False,False,True,False
291,437.25496598639455,0.8059122898209184,0.7767762789443013,0.8248493939222639,-0.2832313746461161,-0.05170458114242961,0.6753104008173928,-0.23322818074383272,-0.47063922041408535,-0.7916169856439201,-0.16481465276520024,0.06035200260500641,-1.5661155714053157,-0.687829999909886,0.2859420530443554,-0.6232913454575344,-0.18693606047128214,0.5698255830653997,speech,False,False,True,False
292,438.75265306122446,1.0589524988086356,1.005996986409625,1.0872845200342427,-0.35332396272945615,-0.13305974777985807,0.9114442036690655,-0.44831041338294403,-0.878272486832118,-0.8554290903499762,-0.24273031594269653,-0.10572508721501943,-1.8933580258678173,-0.8008468195846568,0.34468263236587876,-0.7419950803669337,-0.03867030821628332,0.8046471132586628,speech,False,False,True,False
293,440.25034013605443,0.9530038879209137,0.8528816010476243,0.9645678191164228,-0.3503844974922286,-0.4428987176410445,0.7009460577190001,-0.3080918609999895,-0.8768672220704266,-0.6407780742300188,-0.018053226152027528,-0.06866440229152002,-1.5226897541609155,-0.7557242342160314,0.012383613266059903,-0.5929601655591301,0.1075276614248591,0.6304759079219088,speech,False,False,True,False
294,441.74802721088435,0.6128435333893687,0.3323797636231309,0.48018330025067385,-0.23593156966001114,-0.6719407031409668,0.42143019303870527,-0.05293296514251497,-0.7123080896391883,-0.2042497886559193,0.32920905202594486,0.12439850603990009,-0.759002557286431,-0.828275214284975,-0.453788030890335,-0.35446799865431466,0.19972649502396012,0.13751307315605765,speech,False,False,True,False
295,443.2457142857143,0.2909011461887759,-0.28944106888838333,-0.17737373174703067,-0.20807777509880745,-0.8408789550393903,0.034734661639245434,-0.01885341543454611,-0.367254771168339,0.48766369533234255,0.6595866597433186,0.2840480005846572,-0.1403770491099379,-1.020648153145695,-0.7844089695760748,-0.07265595307356683,0.15656117729342642,-0.4039150622269244,speech,False,False,True,False
296,444.7550113378685,-0.025885555520010064,-0.7222275879453853,-0.6417189881272829,-0.2485464921899788,-1.0992224056827686,-0.3019353512536939,0.034503510618077,0.03678693433143776,1.100885212852699,0.839967518392263,0.22831625562308777,0.09992568698829597,-1.1092177394556684,-0.8930896498802265,0.10721419944543037,-0.04510316129304706,-0.810331366743184,speech,False,False,True,False
297,446.2526984126984,-0.3660223521293992,-0.7825699160620132,-0.5872860926884597,-0.1333136471712599,-1.3183559487298147,-0.310697099535812,0.28267939193394204,0.10761074081996687,1.2028498521075919,0.9333587526855527,0.14723014178511923,0.07320369431527632,-0.9832756756768818,-0.7627898041680863,-0.0287101409803906,-0.30078583190934627,-0.9995279965221515,speech,False,False,True,False
298,447.7503854875283,-0.38773077636302794,-0.3001860309613737,0.10461758595341,0.104906004365956,-1.2838135760364051,-0.1167804148721986,0.3983188202185515,0.0068075079886530795,0.9377761832002502,0.7620509018177293,-0.02173643189108165,-0.19294916189012176,-0.6065306097437301,-0.32313297802912755,-0.4437734320897743,-0.4736452125336388,-0.697291858331193,speech,False,False,True,False
299,449.2480725623583,-0.0160089767439751,0.2978673313692444,0.7104803995792798,0.14284734807065888,-0.7750185729681822,0.2307780899925458,0.0616343971150734,-0.16616269963620783,0.5661169782051797,0.3104406969680612,-0.3541681425230291,-0.7289928061517507,-0.45341334757363966,-0.0716665500924765,-0.729697913011808,-0.39564686840926355,-0.05591786245938618,speech,False,False,True,False
300,450.7457596371882,0.44895851404781656,0.5693732291454578,0.7713222341979616,-0.1322987255413347,-0.5359282640668881,0.05607824177269249,-0.4680234677719636,-0.3971728895013265,0.13313067462855013,-0.0007510432488701382,-0.7327302635880603,-1.522651043962896,-0.7278749366641399,-0.24176184215635557,-0.7397883509741863,0.11119429293438399,0.5109878137534704,speech,False,False,True,False
301,452.2550566893424,0.6684124682566241,0.5579036078091364,0.7424760374753782,-0.172165605052896,-0.9208260618310861,-0.9488172621172282,-0.8123056378471962,-0.35429479008928666,0.018868101982397245,-0.12357396369624805,-1.1117433458827786,-2.175073827928743,-1.0811524252994382,-0.2795127963099966,-0.7554712911599725,0.4392863541878949,0.7902049086096185,music,True,False,False,False
302,453.75274376417235,0.811245706253461,0.5458084272354786,0.8859817365087345,0.002821586354912133,-1.455709054539822,-1.9296180052569794,-0.8832619685981629,-0.11377344851939401,0.05680872368386201,-0.23342663839328312,-1.1453481960525342,-2.199659507674654,-1.1562253871962682,-0.09345591666211565,-0.8117244382776977,0.3236175213790699,0.8625717470562287,music,True,False,False,False
303,455.25043083900226,0.7093728764790754,0.5644316083973834,1.0825578685899735,0.1960288547914144,-1.7561953753769515,-2.0910915405822426,-0.6101012060460377,0.056916287936920315,0.06848593570630633,-0.30088731426512155,-0.7228614833908052,-1.5311143284258428,-1.0347853196055914,0.08894823665592516,-0.865440134615179,-0.07598140096390339,0.7617904282857775,music,True,False,False,False
304,456.7481179138322,-0.13715378236109257,0.33207929162518557,1.1461175762949636,0.8549483128272158,-1.1543894348237418,-1.4895294776492252,-0.03842581673672059,0.37453902496439456,0.2625956467788195,-0.28210250589670066,-0.2515827599746859,-0.5053130070668704,-0.6527997553344105,0.2653469960637364,-1.0967500330021955,-0.4432576469189098,0.4533119934893542,music,True,False,False,False
305,458.24580498866214,-1.379474982269836,-0.0317365147915641,1.1717686318523446,1.9071429782813527,0.14124899758930246,-0.6683963942774757,0.5394883679564046,0.8625005065599538,0.7042061199728546,-0.06857542605873222,0.04606608303500035,0.4182973068798746,0.06437064359996217,0.7269171208621301,-1.476943341471899,-0.5935326203087891,0.15435803982339927,music,True,False,False,False
306,459.7551020408163,-2.3092328740202355,-0.20872532739153118,1.307573800405656,2.7418377706186376,1.1931350730999222,-0.028023523377492216,0.9771638356494515,1.308100764696499,1.1938508825186878,0.32858968091149005,0.17271043585998563,0.8017258217798281,0.5989406569472764,1.213782899600967,-1.7984038934830573,-0.5792543371994264,0.132574396357125,speech,False,False,True,False
307,461.25278911564624,-2.649370903631677,-0.10111806181614082,1.5459102567340801,3.008906523181107,1.5402240136542882,0.49415035264669277,1.366104187062584,1.4728442148933436,1.3083595133745565,0.5429767969576494,0.14232331341610538,0.6885828388132381,0.6639994947361721,1.3501200390906984,-1.957194375004036,-0.5284419174731503,0.4367796215772848,speech,False,False,True,False
308,462.7504761904762,-2.461281836247943,0.020561706172813034,1.5364906787228003,2.729080209936278,1.4403092881346926,0.7741960296493781,1.4683366615700162,1.2015665912638307,0.8328126935250637,0.2509122857159016,-0.11771917616775215,0.387097823494237,0.4979718739373077,0.9512187947038461,-1.8772157248499792,-0.4681086319096747,0.6595773440560746,speech,False,False,True,False
309,464.2481632653061,-1.3727941413989315,0.14334535099370285,1.142727616044738,1.914130091334589,1.4077891624665848,0.8952663415671549,1.2310007425473197,0.49327228982127747,-0.3179112262407673,0.03149917485480906,-0.3062000334855696,-0.14143759679334414,0.5719056703003257,0.32372027564113354,-1.4336316157219866,-0.3930354547915361,0.6531778934440758,speech,False,False,True,False
310,465.74585034013603,-0.2617029969175656,0.07326762638114132,0.49494874277179896,1.1100683721296463,1.6697513807714617,1.2589946964719556,0.9622879361541915,-0.3746385959272688,-1.5442748343120134,0.027581467319042333,-0.17382356360825468,-0.5484693644853501,0.7792961754461836,0.15721996831027427,-0.8912465797855329,-0.4355259129497078,0.3295631474993144,speech,False,False,True,False
311,467.25514739229027,0.41066350745819175,-0.1353615290994428,0.004363372454546282,0.6587143337297264,1.6801914302458287,1.479187136355066,0.571702792302531,-0.9556248001069404,-1.759462739216888,-0.008477319253481058,-0.2493206899941984,-0.7015664938731366,0.7394315449695158,0.18612582992011517,-0.6051536051362288,-0.4893385253198196,0.09302105906889532,speech,False,False,True,False
312,468.7528344671202,0.728074061139895,-0.27501269598265593,-0.09239340180330359,0.5818148831697024,1.2844989423389832,1.2378985601690426,0.16918477547876543,-1.121654903068845,-1.1910176583798309,-0.12042126176436653,-0.5741685337070945,-0.6115089606664029,0.4815671121783434,-0.062114506570663426,-0.6621389735495881,-0.44432876540658556,0.15681809027218832,speech,False,False,True,False
313,470.2505215419501,0.7544826155952706,-0.2200556999806669,0.15394883140088442,0.6834380861495548,0.6981909155560557,0.8376210628959235,0.1483533966806151,-1.0069666248658573,-0.8346585780205367,-0.33434357317917074,-0.8274421665514108,-0.5880205445016561,0.05655847082042407,-0.5047644910826117,-0.902476881889913,-0.29212339078645544,0.34137489391436,speech,False,False,True,False
314,471.74820861678006,0.8128298984470489,0.04555757439398901,0.5574718365750947,0.6661990395197168,0.007736761560388806,0.3160933142053617,0.19001166038274742,-0.8861252302279611,-0.7658090984487981,-0.5403413166254997,-1.181394388765429,-0.910228308219138,-0.22846041907204326,-0.7610553024085998,-1.0944483561956455,-0.07744720647128173,0.5669327100270396,speech,False,False,True,False
315,473.24589569161,0.7916396714830377,0.2322917883863766,0.7952966919999499,0.5808719324176435,-0.5038892978216569,-0.07195617331807677,0.23868104896487796,-0.7187979550484898,-0.6515772725956208,-0.5989027448359853,-1.4022230817599695,-1.0639043982546421,-0.1563703403613449,-0.6682948868517663,-1.141602198017588,0.0627253678426556,0.6388372177217677,speech,False,False,True,False
316,474.75519274376416,0.7836557006937265,0.30429215471770305,0.7908362270372259,0.45455476373611603,-0.6073263819687712,-0.2817646941155817,0.24911830506966962,-0.4848114139726525,-0.5136840752168549,-0.5678596199076069,-1.4755590617809518,-0.8710749324151985,0.19450429363471597,-0.5199080765605428,-1.0546267564141225,0.13905084405933063,0.670942548944282,speech,False,False,True,False
317,476.2528798185941,0.841081650879829,0.41987090624147233,0.8846892081638158,0.4158967303517962,-0.6498134535651329,-0.41637170679860036,0.23981899503587573,-0.41816550896226123,-0.5012276794960523,-0.44744347992118677,-1.3347480997396168,-0.6332234497738112,0.45025459665149486,-0.3481328173728962,-0.9987445476403702,0.16024160418878486,0.6783909825862608,speech,False,False,True,False
318,477.75056689342404,0.7915820122787074,0.4913504020519994,1.0690382092717436,0.5831162429135335,-0.6971364350701797,-0.47375062478110863,0.4448979017039718,-0.35933706178699815,-0.7128172599070164,-0.39502506208358973,-0.9646542177348272,-0.42638639106525417,0.44023272409516323,-0.2961851227027527,-1.037526484963546,0.1444752654018363,0.6329491458096629,speech,False,False,True,False
319,479.24825396825395,0.7221721436275288,0.4657282046475385,1.100569565869954,0.7834869182196742,-0.47345665685682536,-0.3636579860700111,0.8404707181156604,-0.25899723895287124,-1.0859104979248706,-0.26152317103661044,-0.7855249245098729,-0.5499236031579714,0.3750302528816506,-0.40519760167782237,-1.041893059114013,0.10745135441832233,0.5884908417792196,speech,False,False,True,False
320,480.74594104308386,0.7279614509233178,0.4054192044527148,0.9597924612464901,0.8399725703401099,-0.0195754358022512,-0.10655049089404006,1.09294660703271,-0.1434876398606946,-1.273662433335233,-0.07135172016088036,-0.9222822359640416,-0.922969284524216,0.2900942185246901,-0.5585800387186673,-0.9362522670525955,0.03876982303860946,0.6116019442926628,speech,False,False,True,False
321,482.2552380952381,0.6735198581134991,0.31431908948036186,0.7516084825504783,0.782385487573852,0.4227838915930866,0.29047123737244823,1.0521564899733105,-0.10237560784404652,-1.102788169324852,0.119000798597651,-1.0062757785772685,-1.2423530608116904,0.09143515208107839,-0.4505147820498539,-0.8435479663095713,-0.042233317376340763,0.6368266414393429,speech,False,False,True,False
322,483.752925170068,0.592452297094491,0.2239627065636791,0.6095333057471404,0.7044800637137271,0.5212542162822551,0.520582128427966,0.9682179629602184,-0.167423105091736,-0.9994486487667202,0.19291223694380452,-0.9038136720036883,-1.2931725115377317,0.10432244187609298,-0.13852390923660285,-0.7831058748464738,-0.09260480829305884,0.5669043179430141,speech,False,False,True,False
323,485.250612244898,0.4590878579274158,0.16286571866281274,0.6384575128766744,0.7371277779259805,0.250601322134688,0.3645161518386392,0.7620134480578403,-0.2548489905557167,-0.740213696353804,0.21857573810126144,-0.7103493322695665,-1.0690818952715309,0.26672256118079923,0.26739658203217215,-0.7903579550003959,-0.1547997221214085,0.39579968951579814,speech,False,False,True,False
324,486.7482993197279,0.33208507390727615,0.06782339354109464,0.6602164676642478,0.9084579548259938,0.18774130018820293,0.1750897333501581,0.6060217857939426,-0.1456437252685285,-0.4224096185000815,0.06319327312887486,-0.6276887926848741,-0.7274554187888884,0.4494318861715939,0.6413385570717797,-0.8121042418608854,-0.2266109060115851,0.15188704609727507,speech,False,False,True,False
325,488.2459863945578,0.05929946288017616,-0.1443327286816685,0.5028757770927257,1.0754777761965346,0.38070208919057635,0.2183420557031288,0.5745973589527663,0.12530492614091915,-0.049431704446343816,-0.12707205601459118,-0.5261475779935146,-0.1673757037463912,0.6521385089392159,0.7844006546848162,-0.8291407752227534,-0.3035524935417696,-0.2552916251259265,speech,False,False,True,False
326,489.755283446712,-0.08848970549023347,-0.21116079302364532,0.3403446431475897,0.9698754963928515,0.4718472869030468,0.25359817061539186,0.5886723124174326,0.39059307126903847,0.27193358942350415,-0.0706277789606336,-0.7670568088537549,-0.02179669004514694,0.9229864124359285,0.5905122450526965,-0.840165426146773,-0.2930691153627784,-0.2884544574755341,speech,False,False,True,False
327,491.25297052154195,0.23598843316917686,0.13248304705825473,0.575411466002777,0.6355122855552351,0.027278880759714373,0.0022894497729640377,0.583322178443394,0.3761853905596711,0.33801496297435135,0.27000823267264706,-1.234171023804078,-0.49708327858400303,1.1921814198708975,0.3371036831011127,-0.8882535449215399,-0.20567275545765257,0.11328759118189591,speech_music,False,False,False,True
328,492.7506575963719,0.7090672821555624,0.6495134491283179,1.07215850795824,0.3555865969228216,-0.6527009000204165,-0.4838340796001972,0.5698525432146951,0.19305679835042477,0.024488880293376532,0.6219038363631809,-1.2767883446139912,-1.0336661596183223,1.1350148304327212,0.02326712970593308,-0.9709350980258472,-0.11844353138073542,0.5515901139354732,speech_music,False,False,False,True
329,494.24834467120183,0.8813123257803808,0.9742953063359236,1.3937476126033455,0.26904888008898187,-0.9471462008343392,-1.0784184426427192,0.3707319438708959,0.18527117987180775,-0.3638099282950642,0.5914994783776336,-1.0410009447313813,-1.3796990948191172,0.7261168996538833,-0.3305582966530874,-0.9823303764980275,-0.069451284051153,0.8254230334262955,speech,False,False,True,False
330,495.74603174603175,0.3559431679208698,0.7035291686961113,1.1437913346942703,0.42308315627812104,-0.7512821985471191,-1.3025224337994599,0.19937115744547518,0.3120500317159797,-0.47065713140398635,0.25681044477998927,-0.601203533516156,-0.9845680736576552,0.4713780086137737,-0.3987669933888096,-0.8730195844895734,-0.15075746465623674,0.5668598429318045,speech,False,False,True,False
331,497.25532879818593,-0.5379671815792102,-0.01831220129226683,0.46937349755225105,0.657451621730277,-0.41743912704380653,-1.001878999788614,0.17801421127134695,0.36211316111302777,-0.13435501216649356,0.06410913301109315,-0.12333836277101844,-0.16763342858825311,0.5015704164077078,0.1414241633811263,-0.715665408103958,-0.30719677362752734,0.007620486520789603,speech,False,False,True,False
332,498.7530158730159,-1.0992541595342564,-0.44618404614871693,0.15175376788489667,0.845963906139244,-0.3507804416930932,-0.7585505548245967,0.040172759144196137,0.22335393793553082,0.3944274538562887,0.07759441674849049,0.06511799147747516,0.36491356950638654,0.5281043381915782,0.7514772502756327,-0.6909927945010756,-0.44813872908378305,-0.2677448408061905,speech,False,False,True,False
333,500.25070294784575,-1.2779968185631894,-0.5825257265394818,0.12692497981325168,1.1267735231909015,0.0089935990385974,-0.5875724541204419,-0.08617766634153262,0.20170687198640655,0.5790404934432913,-0.024477524896080755,0.10560517480740024,0.5022093699989197,0.3770942998169575,0.9035347958517705,-0.7845783961251128,-0.5417631829089329,-0.40216505432743305,speech,False,False,True,False
334,501.7483900226757,-1.4374747412106856,-0.7588982794974085,5.430988805907423e-05,1.4199234334493038,0.6682336719397857,-0.10763255367746798,0.1480017132497995,0.4272866815103499,0.5177114495207721,-0.2831457261312291,-0.008713948974278136,0.34853305743213325,-0.024581608198025608,0.509226802523307,-0.9427306116920876,-0.5546436964999099,-0.6291586601442235,silence,False,True,False,False
335,503.2460770975057,-1.250224925448843,-0.7962481962452073,-0.08824861969261563,1.4428552155871337,1.016498454070835,0.513360150029157,0.5741647805264963,0.35881133604436655,0.1564301846277713,-0.2810992290241821,-0.04129933143407738,0.04688572760297122,-0.30113149700345265,0.14001862930032305,-0.9396534384201025,-0.5251898994620113,-0.6784895907424112,speech,False,False,True,False
336,504.7553741496598,-0.9257138477912494,-0.9003800895615105,-0.5487484355643845,1.1169950735484926,1.212040100336469,0.9364535053967288,1.0909193449448014,0.45251474079924403,-0.40435580797508125,-0.09727192994943472,0.6870773809968314,0.01183628149615142,-0.28558553614346394,0.3118550117343676,-0.007923209662582255,-0.0786081873168625,-0.8222770730372655,speech,False,False,True,False
337,506.2530612244898,-0.8774004155442353,-1.159515327902908,-1.594660539842594,0.4232282796592843,1.1716854538585766,0.835105131271041,1.696477265182553,1.3794669011376857,-0.7633848966134132,-0.4124066269491599,2.379795064122851,0.6054389423626864,-0.42300654166712637,1.089918727475392,2.1595561342288287,1.3492221523272123,-1.1475025569560866,silence,False,True,False,False
338,507.7507482993197,-0.7955109405015561,-1.1673536860403735,-2.281126792205608,-0.38038185614182285,0.7837599695463225,0.20980595388773499,1.9505999577329869,2.499592991593478,-0.7729513594900138,-1.0085036792223263,3.672243210107261,1.312859999562952,-0.4896630033009327,1.620077863072207,3.7027643953548255,2.623312169125625,-1.2350314264697362,speech,False,False,True,False
339,509.24843537414966,-0.7167651788890144,-1.0936269121836288,-2.464143309193368,-1.0811120935234144,0.1323422814521864,-0.240578969633046,2.0115077108337402,2.873997099534462,-0.4755111548848436,-0.8213153321567734,3.6699084622800213,1.8428740786445268,-0.03453607607337235,1.4348996151398896,3.962731074313039,3.2147108613709947,-1.1715430921201364,speech,False,False,True,False
340,510.74612244897963,-0.30902122556569844,-0.8842369485057018,-2.405745491144962,-1.96544616366451,-0.9344842772178747,-0.1959249001766708,2.3483541320002996,2.4821851171026625,-0.16397020538054796,0.17495892733371382,2.883161504172421,2.3111361857230235,0.7924224747399542,0.7524200852388055,3.4301592128034026,4.686665702124404,-1.0988811526362865,speech,False,False,True,False
341,512.2554195011338,-0.06166472542213398,-0.7984625763221034,-2.145590029419763,-2.299824019392517,-1.6544459062968335,0.24779110745951716,2.4641554880210825,1.7747510148929975,0.09814406538214597,0.9270905863741683,2.0151189280790014,2.5733333175911794,1.3647615373154958,0.24774837628503524,2.5944289493615416,5.958103320127505,-1.051959569632371,speech,False,False,True,False
342,513.7531065759637,0.05250330682398429,-0.7888288354022155,-1.7640596862694407,-2.16958468136288,-1.8233958646128554,1.0023392633609776,2.161335146196342,1.0729245572777146,0.18527813784967798,0.917015496774373,1.369739093296866,2.4599443521216853,1.4049689551575137,0.180115955625167,1.8484515505071815,6.361174175485289,-0.8706530331533381,speech,False,False,True,False
343,515.2507936507936,0.4010299701446755,-0.4800643410187116,-1.1466629051001391,-1.9426778167247667,-1.7994619757387709,1.3148024238354472,1.6298252066326695,0.701476348089113,0.05999222298092264,0.2671612111091199,0.8690527863778907,2.1704646227881272,1.2195325883972363,0.1787613252821248,1.1424595091621659,5.945116107738255,-0.47762233321038033,speech,False,False,True,False
344,516.7484807256236,0.6095200837129103,-0.09272974886672064,-0.3983301869003232,-1.358033946990174,-1.4977998172035798,0.9180114615939816,0.9078596554026048,0.572449626840775,0.01752132779664233,-0.2552482896793421,0.585584118617664,1.841973176558313,1.1655156664004418,0.19961956713961104,0.5931524204351176,3.8332775591028945,0.011174509968634573,speech,False,False,True,False
345,518.2461678004535,0.7111659513511837,0.2454850870666927,0.3085242795290484,-0.5652539433392166,-0.7808181896650438,0.5331180206917319,0.10427103278090345,0.319703475876502,0.035301971402627245,-0.3834909601253105,0.355924256925171,1.1967385279454767,1.1273444115409619,0.21434334573165914,0.05730399559208765,0.7827470750554132,0.4826911731967668,speech,False,False,True,False
346,519.7554648526077,1.0427977762661276,0.7166102700544587,0.9425690501989559,-0.10974081777969301,0.017243079459804137,0.4846998151335498,-0.7264057897399148,-0.25605926527964473,-0.3642208956817349,-0.5790543047872193,0.07352711812284969,0.03198617060611366,0.7598464369840485,0.16692285641243926,-0.5587204533654158,-1.5192474154657314,0.9957085720228062,speech,False,False,True,False
347,521.2531519274377,1.5368277440513294,1.1971725665491255,1.4320996038110387,-0.034238741108943004,0.3419397765713667,0.36955645164948925,-1.251473173272255,-0.6662230706382258,-0.9693756020809294,-1.035470703371845,-0.24850448458867658,-1.0336706814915169,0.378358782444937,0.11712863956714999,-1.0698169569833846,-2.397178927683396,1.4140132721038576,speech,False,False,True,False
348,522.7508390022675,1.861293670275261,1.3717467760671824,1.4887578077668104,-0.33773761763296917,-0.0460833482414309,0.3417010162663932,-1.0731462667174843,-0.7075946982699445,-1.2810379220094046,-1.266569777929635,-0.2442585770206811,-1.108515295492222,0.14775633039337432,-0.09737686158335639,-1.2158501392157879,-1.5428373312482324,1.3739834463543166,speech,False,False,True,False
349,524.2485260770975,1.8031119168918361,1.0961232961061491,0.7333045029367254,-1.3872546071262524,-1.181959195882729,0.6275461760163099,-0.08764047749459827,-0.23922316123229886,-1.0286261237857268,-0.8510289571725472,0.3067914296489811,-0.0033732209609012714,0.31923775556624534,-0.1823649141685587,-0.6315040292937182,1.6339597160271877,0.7639712856469614,speech,False,False,True,False
350,525.7462131519275,1.32535272911859,0.43509385743062523,-0.5683283671035954,-2.6236409273011105,-2.332618328473044,1.0863880786454228,1.187459982804722,0.44050257577116186,-0.4288149716319768,0.042764918684643737,1.1018483204350649,1.5623271755747525,1.019780840809084,0.13008180228194857,0.4559711789379406,6.1754972874044896,-0.04540289050882537,speech,False,False,True,False
